x,y,population,cluster
722.9777002,387.2033481,71109,6
741.778484,398.177005,142324,6
783.0363529,396.4697929,10593,6
718.4853659,413.5213387,82291,6
749.0505193,361.7084726,44519,6
810.7994124,389.5044915,262391,6
841.6448404,341.679621,63505,6
804.8334932,348.934091,154358,6
839.813719,381.9472342,136885,6
806.6696395,515.7436001,172778,6
826.6641311,412.5034054,38892,6
786.0128773,336.1017366,57424,6
761.8066455,445.9742382,28298,6
770.3265536,335.3593622,56833,6
762.5854398,424.2888459,12630,6
754.4654434,400.059456,691893,6
807.8869712,364.4699063,226073,6
769.3053172,415.8580412,28669,6
871.1963769,364.353795,52217,6
772.2011629,408.6357163,21218,6
772.2612495,355.9613299,59036,6
724.0635239,371.8595866,28237,6
814.0481209,433.623654,30233,6
803.8166937,336.0148788,69340,6
836.5414488,567.5264227,321520,6
757.4478087,457.6449355,3451,6
783.5461344,427.3680612,48434,6
786.0522119,343.1628109,15579,6
741.2067928,419.2914087,66978,6
872.9468914,371.6916542,202665,6
748.3476265,458.7693706,11008,6
762.3649513,432.7002386,14740,6
738.6886713,361.2499084,11753,6
782.4998048,331.5933612,156823,6
779.4731783,371.0002527,119224,6
868.6299511,354.8070297,58505,6
756.1702438,474.8181079,46389,6
731.7458721,471.1035402,19927,6
755.5605485,421.4081627,27153,6
733.6043917,351.6991899,56053,6
731.3842524,386.5645015,26007,6
787.7861514,447.8087885,42356,6
769.191246,396.7564149,32808,6
779.2634846,409.0891967,9429,6
738.4835936,413.4101728,11834,6
823.1895217,527.4950396,602095,6
770.8798163,363.1815101,40271,6
736.3307691,359.2910075,31809,6
762.1245212,404.3818391,99958,6
751.6273147,425.750965,6865,6
718.185035,380.7679918,53227,6
744.5965061,402.9622085,132403,6
752.8910976,440.5100861,2799,6
823.2706635,545.0621053,34862,6
748.174862,384.6868207,29431,6
833.1727872,375.6115684,68681,6
810.7677864,344.6945795,159437,6
826.0135509,422.7725116,162233,6
791.1526454,392.7888807,10233,6
753.370012,416.5414173,17869,6
778.8510361,475.4894181,19224,6
726.1369722,358.4545909,5548,6
744.9425358,369.8458798,16825,6
811.1790538,377.3826149,23956,6
755.6275502,375.3578512,21356,6
725.1645777,476.8024929,55043,6
756.3003976,330.0620171,28691,6
777.6450173,420.0881536,9563,6
716.4242065,476.8083628,180822,6
804.3627632,464.2984798,12171,6
794.4213769,377.8466488,66537,6
748.0750657,315.2150724,13494,6
712.5180949,452.423591,20947,6
750.1602876,399.907752,920581,6
782.2268047,379.1329799,187126,6
740.4721814,384.6063593,55186,6
848.9410847,393.9166946,60158,6
693.728753,478.5222044,182265,6
820.9436081,334.9920589,350670,6
709.193529,417.3944678,195085,6
724.3783266,415.2599728,13932,6
773.2406421,341.0485273,68831,6
788.2717104,395.099212,7996,6
786.1207085,484.5589359,8870,6
852.8863704,552.9515462,1320134,6
733.8074208,341.8236888,17959,6
731.7038834,380.2174103,68756,6
819.9930208,508.1516728,297050,6
774.9575296,452.1062882,40118,6
820.1385437,433.0313835,265128,6
806.4184043,425.5688245,70217,6
752.8538768,406.7228778,259424,6
767.6791063,436.7012681,14918,6
730.5281977,442.4873214,10914,6
768.5077163,441.7173177,23439,6
763.8604437,398.9395327,83768,6
754.5775992,355.288058,123010,6
753.2883869,452.9641129,6694,6
758.0388269,395.1103277,805321,6
849.6350244,348.0961458,114678,6
776.3329682,394.7285011,14899,6
839.9809989,409.0170089,350202,6
764.2790123,326.1238216,29278,6
848.1369122,365.6025621,134168,6
760.0311792,440.3381991,32819,6
734.5461531,422.891247,34215,6
775.5054198,328.3381047,23177,6
827.4807804,386.1504475,107456,6
774.5674771,322.6837528,3958,6
752.1874713,483.4350285,8365,6
791.4116705,441.4705998,15068,6
776.8468022,383.6237311,25213,6
768.8660566,429.2617089,139900,6
829.7268441,334.6374836,488406,6
805.3182579,352.6654474,78265,6
848.0909064,589.65181,73090,6
804.5579693,431.6296448,11000,6
788.6607759,434.7979424,7421,6
807.3757253,521.2038129,464697,6
755.8382615,446.9966811,9315,6
773.5865042,374.2762489,74273,6
767.127214,372.3453122,16273,6
774.6775772,321.7339463,41452,6
806.0829777,445.3793872,30099,6
719.4620214,452.0971146,13906,6
812.5919627,546.5516308,379448,6
827.904386,369.0523831,46734,6
822.7363685,559.3191676,618754,6
787.3589714,421.0627988,9980,6
788.0167839,453.9433574,8375,6
853.5390064,381.5339443,269291,6
816.457692,340.8453405,41240,6
743.1714208,471.5052454,49746,6
760.5808073,340.797316,22657,6
767.7448466,421.1754332,155538,6
776.7842439,348.0749626,20764,6
777.5213414,458.5415461,17212,6
787.2131979,326.4696093,54876,6
783.8619972,346.0379216,17818,6
745.6131176,411.392481,127317,6
762.4638964,477.3653422,275487,6
819.8392788,393.111606,15175,6
855.7178459,576.4507023,2496435,6
766.1400549,409.6014576,13900,6
780.2755835,388.8223405,20166,6
773.0938304,389.5105566,28120,6
813.7243151,356.8533628,919628,6
719.1122879,398.2909916,104430,6
844.2230665,372.2778368,32062,6
708.8646385,400.6530422,57322,6
820.562616,423.3063268,24777,6
765.0809916,330.0656494,25587,6
759.9068289,369.8311486,10587,6
720.4299415,431.9327143,79299,6
790.7352935,427.6845471,6885,6
700.5618341,424.3067423,22915,6
814.7205714,451.6465239,79626,6
782.4366912,359.5609038,106740,6
818.3507139,352.8646655,178011,6
788.8073176,402.5711914,21875,6
800.9892206,372.3328844,28961,6
747.4447777,379.469117,28292,6
770.3655998,394.0475434,116714,6
838.3984985,401.6688897,177843,6
821.1626806,481.1943016,190039,6
711.7821088,442.9566894,11299,6
689.1118237,442.7801353,21027,6
727.5085942,365.8105947,14112,6
812.7609248,481.5313593,190865,6
799.6040584,357.1407067,98075,6
811.9522112,540.4700744,322833,6
745.9391431,451.5693342,3183,6
839.0555157,351.3157465,88247,6
750.0119611,448.029846,7719,6
682.8698421,463.0375622,17581,6
812.9631353,459.1516884,50513,6
763.7782826,393.6259334,69367,6
797.6886144,394.375503,26985,6
754.3338729,320.8072423,21730,6
761.0131868,410.8451238,23655,6
753.7480935,384.3756784,22330,6
820.829889,552.0154651,159978,6
734.580793,390.4501107,96317,6
757.6569632,428.6359693,8906,6
858.1547866,342.4797118,168878,6
776.0305231,429.0603305,13063,6
741.0648296,454.6764529,17302,6
789.5107366,479.9760866,41551,6
813.1796308,335.5225961,38406,6
762.2844144,417.2992241,26424,6
729.4757926,405.9007625,14972,6
770.7073342,476.8511194,14761,6
740.3851549,436.9395887,52947,6
760.3338787,372.5204336,10471,6
745.5706134,490.561104,15863,6
746.8516944,322.6132363,58849,6
749.5803564,375.4048104,23682,6
753.0127436,348.2351806,432207,6
832.8058629,539.9979642,98786,6
815.1451197,473.1142954,864262,6
788.943228,472.5905591,14799,6
850.2255701,536.4624798,277789,6
809.4211314,404.7869253,22621,6
811.8611454,410.7592755,10419,6
804.5289001,342.6434311,37198,6
739.8724473,346.510632,21987,6
754.1348841,368.1831391,27444,6
768.8841536,466.6084467,44720,6
772.1266015,446.3064376,8930,6
720.2815738,440.4361629,229363,6
806.7362597,483.3198837,28520,6
843.7429381,346.4013108,57866,6
714.5639783,406.2721364,83593,6
743.1212178,352.6739847,54181,6
735.4856775,401.9542757,28780,6
747.7458646,440.9986563,6058,6
727.2458179,393.4900145,25989,6
760.4202268,321.1866145,11310,6
748.3651462,345.7985505,75129,6
707.9941546,477.3483078,151372,6
738.5463692,369.7732134,98963,6
762.4798943,317.5768432,28712,6
893.2911932,352.4748387,66469,6
709.0661381,427.0456162,43643,6
816.7386713,404.2908931,15987,6
816.2172558,489.9795448,74364,6
801.0789117,450.6962196,18758,6
760.4735252,386.7165541,179684,6
691.5173511,431.0207147,15760,6
821.2473508,376.8851912,61697,6
787.265199,408.6579769,3082,6
851.4889388,543.1799356,146318,6
834.1478814,359.1298565,46639,6
729.9769051,435.6166812,21452,6
792.4916173,356.6624208,67810,6
750.2943218,409.2886591,106567,6
762.5373611,345.7790884,51407,6
804.8054153,398.7770101,160099,6
745.2656611,430.9870789,189885,6
726.5624304,449.4240695,32899,6
756.8868319,435.0109805,5010,6
681.1647631,448.7234173,13859,6
699.9056977,447.7288753,11667,6
751.7091316,462.0141457,6125,6
775.9003807,466.7042034,16243,6
802.7524959,481.2346155,15535,6
817.2222174,415.2179512,21090,6
794.9019631,489.8692879,16939,6
755.6935411,468.1940029,27842,6
747.7467515,434.3539053,11267,6
762.5048481,359.2636662,13981,6
805.754645,453.770997,18411,6
765.6287268,366.5324752,33922,6
795.8697496,347.8605711,90912,6
756.5895465,407.2888738,203922,6
829.7810338,405.8095884,136555,6
858.41532,364.3828182,35186,6
761.2537508,378.9221371,27144,6
744.953012,480.1060114,14625,6
741.6349246,339.1870798,22228,6
797.5538688,342.9123366,83029,6
804.1633273,509.0738728,141236,6
768.3423802,450.6037069,21679,6
795.5999734,446.8811724,11096,6
748.3288599,339.0513613,40716,6
788.7817433,360.2050294,20510,6
741.5600121,390.8644521,100157,6
765.4781829,427.5257537,27695,6
786.7861011,385.1063319,25417,6
752.8909387,433.8462496,8742,6
801.8962143,434.1962592,25520,6
702.0297616,479.6818875,297619,6
866.6066395,375.6497071,107431,6
773.7389915,434.1272379,12010,6
808.7124622,440.0811939,14464,6
773.1191753,423.8153154,9023,6
718.1403241,424.0130101,11539,6
750.013671,467.4871839,8729,6
821.3062836,398.7018754,92501,6
785.676714,369.5420978,451225,6
769.0743485,402.5249609,17868,6
754.5137269,340.9002124,19109,6
777.9658929,485.0059054,22566,6
780.693341,401.4621755,1717,6
829.684398,508.399477,422718,6
727.4293686,378.3721465,16633,6
761.086379,451.9671842,94565,6
746.6458047,355.093876,48556,6
784.0533333,328.8478638,17835,6
761.5527912,351.8680953,89889,6
797.0841633,331.5815671,27281,6
741.3825717,332.1913614,18306,6
770.8590419,458.5506692,45498,6
752.4468062,327.0808502,31883,6
785.0474896,439.4417371,16500,6
768.6137,347.5561429,35662,6
809.4878909,370.8558732,33140,6
792.1482864,432.8861719,9123,6
865.5224086,345.1022227,122623,6
860.8840219,355.6771377,63431,6
846.1016924,529.7033435,138028,6
723.9079412,403.8374873,118572,6
704.1912107,411.0146652,658431,6
744.3883356,446.1903109,2513,6
765.1942866,341.8358991,62544,6
837.4382353,368.7019148,28933,6
711.1023106,434.0921454,54571,6
836.2690855,548.3526159,12884,6
798.3362581,442.1326028,18236,6
825.5323702,491.5379013,95696,6
806.573725,356.877473,206077,6
801.2473973,416.8999683,8340,6
802.4785435,381.4387691,37505,6
747.865232,418.3644642,21992,6
841.3223877,516.4898613,543376,6
756.6030993,335.9384013,32213,6
812.0395707,329.8368367,73673,6
803.9617618,489.8506928,247336,6
846.2474037,380.2292732,33062,6
841.5689856,538.027745,39996,6
852.2492903,355.3471305,319431,6
792.9533124,385.9879432,69661,6
779.5230758,447.8282282,9538,6
741.7018841,377.9508784,39628,6
840.8138545,391.0116711,34423,6
792.8043223,400.6620497,124053,6
755.1451026,389.4783978,175511,6
793.9120788,336.6501985,51079,6
781.3222845,455.836386,19286,6
762.322014,459.1579281,23498,6
828.4774229,512.9992898,1145956,6
793.1114648,462.8382387,6792,6
824.2478091,353.9456105,60582,6
765.0675463,378.6251176,43041,6
799.402252,411.0604169,23316,6
816.5416418,385.1567072,384504,6
698.0526227,433.4509509,10591,6
802.4775995,530.7907497,916541,6
737.3083677,378.0409939,102599,6
844.1704104,357.3304935,46952,6
726.7869576,425.5810677,41616,6
873.0742973,346.6580569,59495,6
762.6922491,467.2443495,25011,6
801.0940671,388.3982975,19875,6
781.0520436,341.4133034,18313,6
748.4127202,389.8469082,214346,6
778.7372346,337.389191,122979,6
784.3309456,415.1719189,21187,6
730.4135382,465.8387577,26790,6
795.0403491,422.9383834,22598,6
793.2393756,367.7544022,284304,6
734.3883622,375.9917692,63942,6
833.2725415,523.052424,268685,6
717.9627108,463.3840867,37765,6
780.1381581,434.7631618,21796,6
732.2394936,414.2669447,22913,6
736.2807613,430.28131,140247,6
777.1530742,363.6041812,33090,6
740.0973137,463.2411371,101547,6
788.0578708,493.7560714,16422,6
879.0366472,357.5036741,177679,6
798.651966,459.6603567,36312,6
713.1745565,390.6270182,93019,6
854.318125,564.174522,1748065,6
789.7131606,349.6756948,44996,6
814.6367004,425.3885553,52250,6
790.5701408,332.1510203,18244,6
796.5442435,477.5880164,67531,6
735.6770959,397.0612628,41475,6
731.4091093,359.9608756,12876,6
840.0010984,362.3226507,36152,6
690.1354258,457.2314315,25833,6
799.8143281,363.9318513,55342,6
775.6921216,414.1856239,45720,6
818.1345829,347.1206489,138428,6
838.9212892,556.6013925,39140,6
797.3981672,499.3369131,40801,6
814.0542253,438.0633574,63453,6
732.6437476,370.0177309,336463,6
779.7504055,444.2901236,17634,6
790.44296,467.7508327,4034,6
812.5315728,511.6977945,93420,6
747.594099,330.8650557,35637,6
758.133462,416.2786556,18317,6
737.2089369,447.1461459,27457,6
757.6252895,362.7611911,8861,6
738.7920248,406.300529,110527,6
823.1869873,342.8863249,162878,6
816.2435773,445.0996661,14333,6
858.772907,372.6603725,58098,6
822.219899,538.0722442,27731,6
742.4528616,362.881179,52266,6
761.574987,483.9691846,30776,6
810.7679729,499.5135297,331298,6
785.8844532,404.8828292,5834,6
756.7008557,380.8974343,29966,6
733.9678508,457.8496232,50251,6
803.6146279,329.3116108,11155,6
704.3784637,467.7289505,38319,6
879.0639069,350.8020364,10153,6
811.8478055,467.3704242,73314,6
758.3786416,402.4978037,85215,6
771.6548246,383.7522456,22084,6
796.7997273,404.3913497,200549,6
800.1824105,426.3070725,10998,6
766.9869688,385.2992636,18395,6
780.8288416,353.6209987,238318,6
829.4800366,500.3932155,494593,6
726.6617217,459.0392313,49946,6
493.3787502,217.281203,6685,7
515.6500445,147.8409544,7356,7
492.8283125,182.2890093,19504,7
502.8789611,134.1017832,4656,7
501.9403292,174.3844331,2389,7
522.8052772,225.2771488,6858,7
459.7933241,156.8164966,1373,7
460.3790224,222.3887063,478,7
481.3636054,200.1504978,2099,7
485.070958,239.4513454,6274,7
493.093985,228.2527375,5505,7
490.4566423,137.6715791,36531,7
404.4291306,177.6193098,8216,7
529.2622441,220.4831718,9243,7
461.5575999,210.0989578,3145,7
530.8170731,158.5476178,10438,7
513.5049001,122.4053572,16321,7
514.1877122,209.7899681,6000,7
502.1293897,117.8232513,5457,7
515.5390953,182.6509125,169468,7
520.8384334,133.8904142,3558,7
535.2133029,204.6045925,12072,7
477.1153651,149.3382271,2364,7
407.4944055,200.4190121,9182,7
526.0554978,151.8993148,7259,7
498.8254234,182.4181307,3331,7
517.6125924,174.5522921,6486,7
476.2272061,141.2274431,4071,7
463.6217453,149.0579888,2329,7
507.4237748,207.6977955,8852,7
524.5719067,182.6899846,9687,7
517.7862944,157.3906168,4364,7
514.1603978,137.6199556,10149,7
478.9917601,161.6296681,3431,7
532.7723597,174.5951459,8725,7
532.9566474,182.7023135,21378,7
401.8217566,187.8210135,7094,7
508.8847562,106.9151822,149778,7
484.939218,172.9614173,2071,7
515.6815834,166.4541483,31965,7
465.3622298,176.63021,3755,7
516.7029405,192.0035547,44828,7
535.1499943,189.6016702,6462,7
476.4200704,133.1535613,2459,7
433.1065974,191.0245427,3431,7
509.960747,231.6440032,10515,7
493.92292,174.1790092,2355,7
525.4186058,204.557008,24986,7
502.5247588,143.0801605,5710,7
501.2669902,223.5061702,34876,7
505.848114,182.5477895,5618,7
509.9640406,174.5001324,11200,7
509.2513828,152.2379545,27227,7
531.4518387,165.491101,25857,7
477.2750861,231.0815384,4260,7
437.2997624,165.2698241,1937,7
441.5485262,206.6954244,5713,7
462.1624205,165.0183268,17022,7
485.0941307,247.5897321,58607,7
463.4531478,188.6487352,5644,7
485.8434752,181.1140914,2710,7
448.596323,146.6538367,5301,7
434.6047093,179.3012113,3031,7
499.255611,190.3303582,7343,7
500.3058479,154.9036058,3691,7
484.3728874,192.505346,9129,7
477.3346443,222.9874458,2049,7
527.8928268,212.5653253,102172,7
537.0174531,212.5913991,7089,7
520.8003128,107.7613417,58999,7
509.7734174,216.7304081,9595,7
490.174765,152.8114483,6415,7
521.2688581,120.522081,6576,7
464.1887928,234.6916216,10939,7
496.6400842,198.4901417,7070,7
502.4820846,125.9282654,3829,7
524.3490436,165.5235732,5896,7
418.6400091,186.8855108,13586,7
477.3692445,180.7962784,5255,7
515.0554778,223.9681795,9139,7
488.0000479,117.4902134,4139,7
493.7321311,247.3156259,9124,7
519.2941335,218.1314047,6940,7
496.3849261,206.3580338,8701,7
508.2621354,223.6066481,6129,7
504.9831503,198.7594732,22438,7
450.6174781,174.0153882,1006,7
518.0700976,202.9101662,14399,7
517.6642261,232.0071314,36691,7
525.0232039,189.5461302,11581,7
490.7971974,165.1439205,17398,7
451.5951879,163.9343783,2966,7
475.0989759,172.3870145,1912,7
488.2790512,125.5274739,5289,7
519.6701557,212.9178625,21006,7
493.2900373,240.3011791,7845,7
475.9491458,193.4449347,4271,7
462.8574048,140.3919434,5438,7
504.0401765,166.3164013,5148,7
414.5111633,170.4918157,100948,7
469.9121757,210.7521327,1526,7
493.8704978,235.7037717,3735,7
477.0905027,239.2075509,3152,7
465.7264929,199.9405087,824,7
469.3636512,222.7299594,632,7
524.5009342,174.5783974,9596,7
501.6563449,240.5424216,5406,7
485.2889666,223.2131986,818,7
481.2934041,210.5151262,10433,7
512.4214686,200.3962648,13864,7
485.1854887,231.3315968,2538,7
502.4433699,231.7416449,32237,7
509.4168125,191.2210965,8347,7
449.0938185,182.7776052,2048,7
449.1341613,191.946625,9612,7
525.3298663,196.2737883,33704,7
488.8816476,188.9729633,3002,7
471.0744196,161.283887,1420,7
450.424151,221.9287661,647,7
419.5213826,206.2908348,5469,7
509.1689518,159.3056878,5903,7
501.2076346,215.5657334,7266,7
440.460143,221.3759763,736,7
522.1863687,141.9981455,5269,7
535.16464,196.4855311,14398,7
683.0259785,292.4330037,38435,8
664.0044452,292.4353467,13815,8
723.9250063,299.2421386,42074,8
714.1583463,294.370109,110232,8
691.7720372,307.3269606,20952,8
656.850296,303.5716958,38827,8
699.5808326,382.0111163,82782,8
630.1515739,286.5522885,22985,8
684.052229,391.9986414,31704,8
656.5030934,405.8986144,14962,8
729.234489,333.6862076,10272,8
696.9806473,258.928158,56640,8
659.1195816,323.1468913,12582,8
670.2974835,336.2911559,31448,8
627.873147,306.1488768,218733,8
669.7852785,357.5961685,28522,8
729.8592943,327.5214836,17565,8
621.7855494,337.6843216,6265,8
691.9778251,276.8803596,21575,8
628.6425258,281.1349131,13886,8
665.3129596,248.2354362,14081,8
702.0674856,248.3661969,82752,8
651.5544962,330.6619014,8238,8
696.9419664,265.5785466,145448,8
682.4054814,282.9689024,21475,8
662.8189919,366.0998706,98294,8
638.7166394,415.848352,32317,8
654.0646868,259.697022,16561,8
693.6082568,298.9151511,41889,8
707.6533103,364.2147802,45058,8
669.3218529,285.9522455,9698,8
649.6675407,349.8053237,7832,8
675.3059524,277.9262628,16335,8
678.1962666,328.5670978,12984,8
702.8130241,311.9200842,20059,8
644.0546753,396.6816198,34707,8
727.7197918,343.3367959,22083,8
721.0447724,290.4410416,8809,8
707.938558,382.483905,334811,8
663.5142615,425.2741378,19198,8
715.4934814,372.3519255,41045,8
613.6327862,333.198239,8441,8
618.1156917,379.0325093,7260,8
691.3462478,268.3330333,37963,8
725.3044149,353.2113928,25841,8
630.3782228,266.0751646,13642,8
656.1496143,349.1702867,31807,8
676.8979228,354.1263653,16489,8
571.8736028,380.3743683,22353,8
658.3880344,337.2983865,5104,8
684.5461322,266.5483029,17339,8
742.584357,317.22269,17056,8
662.7062444,332.2580029,65565,8
671.7264585,244.9260028,29718,8
652.9563792,396.4521069,47351,8
724.5605577,332.7337031,6856,8
665.4796526,299.9905851,16760,8
667.6929501,411.734435,20634,8
657.6965843,316.9170798,66357,8
647.6499725,410.3944645,21897,8
613.86793,344.1102218,10881,8
642.2676283,384.8392495,161252,8
713.2901749,289.4798043,24181,8
673.6336147,324.6511053,9315,8
613.0726744,356.2218659,17264,8
617.8792077,302.889108,101492,8
725.8331387,310.0356425,11717,8
605.6237396,316.5818562,45156,8
635.7527817,259.8237467,14666,8
645.5976531,370.395032,61081,8
719.4370246,328.4775559,10099,8
688.7276087,251.8196823,172780,8
629.1433099,363.2672958,96443,8
688.8489965,243.4988581,24643,8
676.0176396,374.9359809,26026,8
649.0223761,309.1829092,22350,8
703.7854095,252.28124,15936,8
699.3941325,287.2400479,46134,8
652.4368122,426.9211837,19564,8
683.3294387,258.3705116,17240,8
689.467984,291.3925466,31648,8
647.317385,333.8295754,39191,8
691.2842442,325.954902,31499,8
698.6753608,272.0642846,68894,8
611.5037156,322.7555946,15657,8
578.6686672,384.310041,22185,8
713.8383448,339.9204592,22248,8
691.4286224,334.8956561,12460,8
620.1230521,358.4760653,17415,8
640.5139462,406.6198285,15378,8
643.395763,378.0317446,927644,8
632.0480504,350.6502781,16083,8
647.1142783,297.2594907,37762,8
597.1382704,400.9978911,17853,8
583.5772663,346.0498446,51675,8
728.5800867,303.7681155,21421,8
627.2996173,375.9928694,17870,8
684.2684651,324.3325041,46920,8
670.1373846,321.0869267,4320,8
672.247452,449.0079541,16732,8
671.5334807,364.7853813,27769,8
736.0232869,306.1979222,48586,8
583.4380915,394.7633618,96024,8
659.0446136,341.7580933,4902,8
668.4453121,397.156999,82910,8
715.4845963,346.3832989,19166,8
700.009324,350.1072654,626680,8
724.1135073,288.3335198,10811,8
698.4155297,279.8839695,137974,8
698.3601138,356.4383243,183182,8
638.5838441,352.118399,31953,8
610.880371,408.041243,14134,8
664.5916743,340.0463055,37121,8
724.7998777,348.1730918,72321,8
720.7584354,278.7712811,28818,8
649.1323535,404.4476713,12678,8
704.2129117,257.6529765,274569,8
681.5731785,313.231,46250,8
655.0807204,329.0520778,6161,8
654.6546469,367.440515,18787,8
676.4571553,285.5802541,19817,8
580.7586716,363.1668133,8330,8
682.1783266,354.6261123,18538,8
681.5159775,419.4922785,19746,8
668.7723018,329.0609242,9519,8
734.6004855,331.5399266,20813,8
663.9917771,349.7939431,35021,8
609.940846,303.2043877,15222,8
636.0876102,378.3782105,50902,8
670.7079141,307.6723019,14665,8
672.0298837,348.6618399,32330,8
690.5527595,283.4315331,33165,8
667.2833496,279.9175205,11048,8
705.1540991,330.1204451,113788,8
682.2866509,348.8181366,8426,8
626.6780079,411.072378,34145,8
584.5955016,373.8563081,61754,8
671.620601,341.9282438,37191,8
670.4198977,315.4872777,5589,8
656.8698375,361.5290403,14586,8
703.4763783,264.6147987,903391,8
646.1695778,417.9881041,10597,8
637.3036968,282.407623,47765,8
634.4143288,305.4609639,32957,8
645.6079372,261.494318,30305,8
705.276391,318.9324141,25746,8
697.9624705,341.5004027,66283,8
598.6765438,389.524749,382748,8
688.6376538,366.1345228,12161,8
732.9948477,302.3675028,24939,8
654.2859582,288.0802295,22140,8
576.5798647,371.7666163,25540,8
628.9654047,369.3754326,24583,8
674.5288476,396.5413007,23401,8
681.1972605,435.4652558,13763,8
700.0483446,294.1621123,19840,8
709.4328637,349.3664937,113993,8
674.5431718,332.2947495,8314,8
657.9692117,385.4345398,8729,8
597.0950021,354.6804227,41513,8
640.5294355,310.7034776,33476,8
720.3006971,321.8082468,11258,8
721.4084392,366.1172765,13703,8
666.8268017,268.314747,19980,8
716.2568591,305.5985433,74319,8
664.1580897,308.1825912,8457,8
692.9000994,417.7738446,194656,8
657.2655306,310.8064613,39561,8
718.6877338,286.8309646,32428,8
694.1832588,290.8473012,10334,8
659.7752597,263.0542479,16729,8
651.2039,356.6252782,38335,8
638.4864454,300.9622838,270056,8
676.250342,308.7958711,25909,8
681.0793973,319.9903673,13621,8
653.0345644,376.7719372,38413,8
657.8465098,332.7255661,8249,8
707.8179634,301.2269649,39364,8
722.6044302,303.5207579,17061,8
680.7534506,253.8084751,8508,8
649.3127678,316.5096377,60218,8
674.4184025,415.122759,59774,8
644.0839324,390.0572843,28886,8
614.2681092,314.2553235,24696,8
698.4683457,305.2092198,19338,8
634.0996008,314.7248658,18145,8
724.648639,314.6250911,19820,8
690.8341723,373.181243,41869,8
664.7200207,315.8507688,24913,8
663.8091286,406.0370775,17392,8
703.5322241,397.2293632,80404,8
694.106116,348.073888,39105,8
627.8142402,387.8400598,10424,8
715.3477239,301.1677405,741084,8
660.9261635,376.0568485,27253,8
652.7426761,338.452202,14358,8
630.1972736,316.5953389,65359,8
619.0008719,288.1144175,52566,8
693.8746416,389.2910509,34339,8
672.1672275,440.6085243,80261,8
661.9975599,392.6429423,27130,8
728.9817733,285.8096444,8589,8
725.4099909,284.5376841,10613,8
669.4031207,382.8008021,37057,8
602.7272116,310.0421883,9176,8
603.2694689,371.5589727,25970,8
681.2596122,364.1922077,7915,8
680.8596374,301.3628127,33503,8
623.9180159,284.8812775,5089,8
626.4750261,396.6983012,21757,8
693.4102806,397.9102333,24484,8
709.7990957,335.3568365,19956,8
641.6002951,270.2459537,197465,8
640.1848871,364.3265396,46480,8
644.3576386,353.395438,18296,8
713.9597293,321.7639414,18199,8
638.392839,264.3828996,12705,8
662.8353375,328.8226976,15429,8
633.0348238,414.8413508,29450,8
653.2804552,267.268077,110768,8
685.4341279,334.2130874,73955,8
705.5716762,342.5693454,160645,8
707.6016185,324.5347729,12161,8
720.4864687,309.6157722,43437,8
604.8114279,342.4659554,40400,8
629.1706594,297.5718396,998954,8
606.5194469,351.5507351,12245,8
652.2771457,387.2306971,37144,8
593.2908129,339.1802881,13684,8
648.4975716,274.8874411,34800,8
631.7000273,400.6874195,26147,8
706.2021357,373.5091287,33361,8
680.5053805,407.8284203,14564,8
725.6123095,325.2841371,18656,8
696.5044853,311.1822504,8565,8
731.7321745,312.2481628,28432,8
731.011315,307.928097,21331,8
671.9503734,432.4367514,10456,8
688.4539102,318.7484982,9531,8
666.2388272,417.3060212,47671,8
725.2469512,293.7342495,15416,8
654.4969145,252.2508829,169564,8
620.7473321,327.6506525,6696,8
647.9796916,364.1242374,27815,8
630.9374636,333.1217496,13521,8
715.0081537,364.4923756,52796,8
675.581423,316.810896,15007,8
736.0564853,316.1549097,24742,8
604.7185781,358.2825188,13696,8
635.8189133,391.1547237,10778,8
715.8136429,267.1796347,17392,8
675.8746803,385.865069,19593,8
608.9768695,377.3844895,77076,8
645.3075078,282.146145,30104,8
693.9992497,246.7331355,20155,8
688.3472528,359.5750386,24690,8
719.345124,295.4781235,60316,8
661.7879741,286.2596919,34242,8
646.6928148,290.6612364,17768,8
676.682231,365.0999268,11757,8
699.9032707,325.9326324,12690,8
660.0077898,272.0492928,14846,8
621.862981,313.8597613,25195,8
689.7147478,351.2944541,49666,8
738.4695036,323.9911921,63063,8
680.9768614,247.4316687,8854,8
647.9509481,303.0624189,14716,8
652.1804315,416.8653517,10923,8
720.4370823,343.2924801,11638,8
671.1336221,292.7467643,16233,8
670.6771947,389.1016104,25276,8
707.1600462,284.7245661,42376,8
706.4707295,307.082203,28602,8
661.9154086,398.69344,29957,8
687.9201131,408.649108,17241,8
678.7626511,336.9295081,14339,8
682.0803842,274.9364938,107848,8
654.804063,433.7489008,23805,8
720.4871032,359.5742337,39839,8
684.0912795,385.6618343,54428,8
685.4519506,429.5240253,9045,8
627.1362173,274.0345707,5355,8
663.2765008,441.4092989,21720,8
714.5796908,356.9333757,13801,8
653.9777976,344.7443465,6813,8
620.6538883,351.7119845,17969,8
568.6573462,373.2049743,18125,8
591.8865985,392.6656862,107118,8
687.1373906,275.4663606,26890,8
590.4822274,363.2314642,8195,8
618.392585,369.5387813,17997,8
701.6672705,300.48167,10713,8
631.9944213,342.3942854,42794,8
723.9463068,319.133575,24512,8
742.3245584,308.8939041,82916,8
679.8995473,264.840628,16212,8
669.0511524,376.0202144,26075,8
695.7493417,363.2563043,80956,8
